id_ticket,cantidad,producto,precio,total_producto
SR23H8,3,Leche 1L,25.36,76.07
SR23H8,3,Refresco 2L,33.29,99.88
SR23H8,1,Detergente 2kg,86.54,86.54
SR23H8,1,Pollo 1kg,115.06,115.06
SR23H8,1,Microondas,2043.73,2043.73
SR23H8,3,Licuadora,795.74,2387.22
SR23H8,1,Sartén antiadherente,335.52,335.52
SR23H8,3,Huevos 12pz,76.57,229.7
SR23H8,1,Arroz 1kg,39.82,39.82
SR23H8,3,Pan Baguette,31.42,94.26
SR23H8,1,Leche 1L,24.86,24.86
SR23H8,2,Pan Baguette,29.06,58.12
SROK5T,4,Detergente 2kg,94.39,377.57
SROK5T,3,Refresco 2L,35.86,107.59
SROK5T,1,Refresco 2L,36.65,36.65
SROK5T,4,Licuadora,837.55,3350.18
SV391U,1,Refresco 2L,35.91,35.91
SV391U,3,Refresco 2L,34.1,102.31
SV391U,1,Huevos 12pz,81.88,81.88
SV391U,3,Audífonos,1485.17,4455.51
SV391U,2,Arroz 1kg,39.37,78.74
SV391U,1,Detergente 2kg,90.44,90.44
SV391U,2,Leche 1L,24.93,49.86
SV391U,1,Sartén antiadherente,365.08,365.08
SV391U,1,Leche 1L,23.77,23.77
SV391U,1,Pan Baguette,29.02,29.02
SV391U,2,Pan Baguette,31.0,62.0
SV391U,3,Huevos 12pz,76.48,229.44
SV391U,2,Leche 1L,25.09,50.18
SYE6HL,1,Audífonos,1540.56,1540.56
SYE6HL,3,Leche 1L,25.07,75.21
SYE6HL,1,Arroz 1kg,38.39,38.39
SYE6HL,1,Microondas,2048.43,2048.43
SYE6HL,1,Pollo 1kg,116.31,116.31
SYE6HL,3,Leche 1L,23.88,71.63
SYE6HL,3,Huevos 12pz,83.44,250.31
SYE6HL,1,Pollo 1kg,118.52,118.52
SYE6HL,1,Refresco 2L,34.24,34.24
SYE6HL,1,Licuadora,790.52,790.52
SYE6HL,2,Sartén antiadherente,334.14,668.27
SYE6HL,1,Pollo 1kg,114.73,114.73
SYE6HL,1,Detergente 2kg,91.58,91.58
SZ7Q0G,3,Sartén antiadherente,366.44,1099.32
SZ7Q0G,2,Audífonos,1465.58,2931.15
SZ7Q0G,1,Leche 1L,24.08,24.08
SZ7Q0G,2,Pan Baguette,30.83,61.66
SZ7Q0G,3,Detergente 2kg,85.59,256.76
SZ7Q0G,1,Detergente 2kg,85.95,85.95
SZ7Q0G,1,Refresco 2L,36.38,36.38
SZ7Q0G,1,Arroz 1kg,41.5,41.5
SZ7Q0G,1,Pollo 1kg,115.4,115.4
SZ7Q0G,2,Licuadora,831.62,1663.24
SZGMBL,1,Licuadora,823.87,823.87
SZGMBL,3,Licuadora,798.75,2396.24
SZGMBL,2,Leche 1L,25.65,51.31
SZGMBL,1,Leche 1L,24.06,24.06
SZGMBL,2,Huevos 12pz,83.74,167.48
SZGMBL,1,Leche 1L,25.01,25.01
SZGMBL,3,Leche 1L,25.95,77.84
SZGMBL,2,Pollo 1kg,114.77,229.55
SZGMBL,2,Huevos 12pz,78.69,157.39
SZGMBL,1,Pan Baguette,31.08,31.08
SZGMBL,3,Refresco 2L,36.25,108.76
SZGMBL,3,Arroz 1kg,41.04,123.12
SZGMBL,3,Sartén antiadherente,358.63,1075.89
SZGMBL,1,Pollo 1kg,115.04,115.04
SZN0YS,2,Leche 1L,24.74,49.47
SZN0YS,3,Pan Baguette,29.77,89.32
SZN0YS,2,Audífonos,1497.47,2994.93
SZN0YS,1,Huevos 12pz,79.97,79.97
SZN0YS,1,Leche 1L,24.64,24.64
SZN0YS,1,Licuadora,803.07,803.07
SZN0YS,3,Arroz 1kg,39.62,118.86
SZN0YS,1,Sartén antiadherente,354.09,354.09
SZN0YS,6,Refresco 2L,35.78,214.71
SZN0YS,1,Audífonos,1491.29,1491.29
T3FUOG,2,Pan Baguette,28.58,57.17
T3FUOG,1,Microondas,2069.2,2069.2
T3FUOG,1,Microondas,2035.12,2035.12
T3FUOG,3,Leche 1L,24.09,72.28
T3FUOG,1,Leche 1L,23.75,23.75
T3FUOG,3,Detergente 2kg,91.31,273.92
T3FUOG,2,Huevos 12pz,78.78,157.55
T3FUOG,3,Pollo 1kg,117.14,351.42
T3FUOG,2,Detergente 2kg,94.35,188.69
T3FUOG,2,Detergente 2kg,88.91,177.83
T3SCSK,3,Leche 1L,24.32,72.96
T3SCSK,1,Leche 1L,24.4,24.4
T3SCSK,1,Huevos 12pz,79.17,79.17
T3SCSK,3,Pollo 1kg,124.11,372.34
T3SCSK,1,Leche 1L,25.65,25.65
T3SCSK,1,Licuadora,775.85,775.85
T3SCSK,2,Audífonos,1482.61,2965.23
T3SCSK,2,Leche 1L,24.18,48.35
T3SCSK,3,Sartén antiadherente,343.77,1031.31
T3SCSK,1,Pollo 1kg,118.51,118.51
T3SCSK,1,Pan Baguette,31.33,31.33
T3SCSK,3,Arroz 1kg,41.03,123.1
T4QFMI,1,Arroz 1kg,39.35,39.35
T4QFMI,1,Detergente 2kg,89.22,89.22
T4QFMI,1,Licuadora,837.55,837.55
T4QFMI,2,Licuadora,836.72,1673.45
T4QFMI,1,Audífonos,1529.64,1529.64
T4QFMI,2,Pollo 1kg,121.34,242.69
T4QFMI,2,Arroz 1kg,39.94,79.87
T4QFMI,1,Sartén antiadherente,336.54,336.54
T4QFMI,3,Pan Baguette,28.92,86.75
T4QFMI,2,Arroz 1kg,41.78,83.57
T4QFMI,1,Licuadora,822.16,822.16
T5XZTQ,1,Pollo 1kg,120.8,120.8
T5XZTQ,2,Arroz 1kg,38.64,77.27
T5XZTQ,2,Audífonos,1428.52,2857.05
T5XZTQ,3,Pollo 1kg,117.93,353.78
T5XZTQ,2,Detergente 2kg,87.03,174.06
T5XZTQ,1,Audífonos,1464.02,1464.02
T5XZTQ,3,Detergente 2kg,91.89,275.66
T5XZTQ,1,Detergente 2kg,93.31,93.31
T5XZTQ,3,Leche 1L,24.97,74.9
T5XZTQ,2,Detergente 2kg,91.09,182.18
T5XZTQ,2,Arroz 1kg,39.53,79.07
T7DO5Q,1,Pan Baguette,30.43,30.43
T7DO5Q,1,Audífonos,1534.43,1534.43
T7DO5Q,1,Detergente 2kg,91.1,91.1
T7DO5Q,2,Arroz 1kg,39.86,79.72
T7DO5Q,3,Pollo 1kg,120.58,361.74
T7DO5Q,1,Arroz 1kg,39.57,39.57
T7DO5Q,2,Detergente 2kg,92.47,184.94
T7DO5Q,2,Refresco 2L,35.23,70.45
T7DO5Q,3,Pan Baguette,29.6,88.81
T7DO5Q,3,Licuadora,762.99,2288.97
T89KB4,2,Detergente 2kg,91.24,182.48
T89KB4,2,Leche 1L,25.44,50.88
T89KB4,1,Leche 1L,24.63,24.63
T89KB4,2,Licuadora,761.21,1522.41
T89KB4,2,Pan Baguette,28.76,57.52
T89KB4,1,Sartén antiadherente,337.5,337.5
T89KB4,1,Licuadora,776.05,776.05
T89KB4,2,Audífonos,1561.86,3123.72
T89KB4,1,Arroz 1kg,41.68,41.68
T89KB4,1,Leche 1L,25.53,25.53
T89KB4,3,Refresco 2L,35.1,105.29
T9A6M6,2,Refresco 2L,36.12,72.23
T9A6M6,3,Pan Baguette,30.19,90.58
T9A6M6,1,Pollo 1kg,122.94,122.94
T9A6M6,1,Audífonos,1476.47,1476.47
T9A6M6,2,Arroz 1kg,40.16,80.32
T9A6M6,1,Sartén antiadherente,358.2,358.2
T9A6M6,2,Audífonos,1429.28,2858.56
T9A6M6,1,Pan Baguette,30.15,30.15
T9A6M6,2,Pollo 1kg,114.14,228.27
T9A6M6,1,Pollo 1kg,122.91,122.91
T9YW5T,1,Refresco 2L,35.73,35.73
T9YW5T,3,Pollo 1kg,116.15,348.46
T9YW5T,2,Audífonos,1451.41,2902.83
T9YW5T,3,Detergente 2kg,88.47,265.42
T9YW5T,1,Microondas,1993.5,1993.5
T9YW5T,1,Pan Baguette,28.7,28.7
T9YW5T,2,Refresco 2L,33.49,66.97
T9YW5T,1,Huevos 12pz,78.9,78.9
T9YW5T,3,Refresco 2L,35.41,106.23
T9YW5T,1,Detergente 2kg,88.1,88.1
T9YW5T,1,Leche 1L,25.32,25.32
TA4HRG,2,Pollo 1kg,119.82,239.63
TA4HRG,1,Leche 1L,25.97,25.97
TA4HRG,2,Arroz 1kg,40.13,80.27
TA4HRG,1,Pan Baguette,28.92,28.92
TA4HRG,1,Licuadora,831.68,831.68
TA4HRG,3,Pan Baguette,31.45,94.36
TA4HRG,2,Audífonos,1529.04,3058.09
TA4HRG,3,Refresco 2L,35.32,105.97
TA4HRG,3,Arroz 1kg,40.13,120.4
TA4HRG,1,Sartén antiadherente,357.1,357.1
TA4HRG,3,Pollo 1kg,122.59,367.76
TBR1GI,1,Sartén antiadherente,348.15,348.15
TBR1GI,1,Celular básico,5128.81,5128.81
TBR1GI,2,Refresco 2L,35.11,70.23
TBR1GI,3,Arroz 1kg,38.92,116.77
TBR1GI,1,Leche 1L,24.18,24.18
TBR1GI,2,Detergente 2kg,93.67,187.34
TBR1GI,1,Refresco 2L,33.77,33.77
TBR1GI,2,Refresco 2L,35.97,71.94
TBR1GI,2,Arroz 1kg,41.54,83.08
TBR1GI,2,Refresco 2L,33.89,67.77
TBR1GI,1,Leche 1L,24.99,24.99
TBR1GI,1,Refresco 2L,35.37,35.37
TCJJUX,2,Pan Baguette,30.97,61.94
TCJJUX,1,Detergente 2kg,89.11,89.11
TCJJUX,1,Microondas,2049.33,2049.33
TCJJUX,1,Pollo 1kg,116.43,116.43
TCJJUX,3,Arroz 1kg,41.39,124.16
TCJJUX,3,Pollo 1kg,114.98,344.94
TCJJUX,2,Licuadora,800.07,1600.14
TCJJUX,3,Refresco 2L,35.65,106.96
TCJJUX,1,Refresco 2L,35.77,35.77
TCJJUX,3,Refresco 2L,34.5,103.49
TCJJUX,2,Arroz 1kg,39.74,79.47
TCJJUX,3,Pan Baguette,28.66,85.97
TCZ6Q3,13,Celular básico,4866.49,63264.31
TCZ6Q3,3,Licuadora,819.22,2457.67
TCZ6Q3,3,Pollo 1kg,121.66,364.99
TCZ6Q3,1,Leche 1L,25.07,25.07
TCZ6Q3,4,Refresco 2L,35.71,142.85
TCZ6Q3,5,Huevos 12pz,386.95,1934.77
TDLKCP,1,Licuadora,829.61,829.61
TDLKCP,1,Microondas,2035.21,2035.21
TDLKCP,1,Sartén antiadherente,366.73,366.73
TDLKCP,1,Pan Baguette,29.67,29.67
TDLKCP,1,Refresco 2L,33.82,33.82
TDLKCP,1,Huevos 12pz,82.27,82.27
TDLKCP,1,Huevos 12pz,83.67,83.67
TDLKCP,1,Sartén antiadherente,343.31,343.31
TDLKCP,5,Detergente 2kg,94.16,470.82
TDLKCP,3,Leche 1L,24.06,72.18
TDLKCP,3,Arroz 1kg,38.55,115.64
TDLKCP,2,Arroz 1kg,40.18,80.37
TDMWUR,3,Arroz 1kg,40.94,122.83
TDMWUR,3,Pollo 1kg,124.76,374.28
TDMWUR,3,Detergente 2kg,92.33,276.98
TDMWUR,2,Pollo 1kg,118.82,237.63
TDMWUR,2,Licuadora,761.1,1522.19
TDMWUR,1,Refresco 2L,35.68,35.68
TDMWUR,3,Licuadora,768.76,2306.29
TDMWUR,3,Pan Baguette,31.02,93.06
TDMWUR,1,Arroz 1kg,38.27,38.27
TDMWUR,1,Arroz 1kg,38.75,38.75
TEBV4K,1,Refresco 2L,36.41,36.41
TEBV4K,1,Detergente 2kg,91.37,91.37
TEBV4K,3,Arroz 1kg,39.63,118.88
TEBV4K,1,Leche 1L,24.46,24.46
TEBV4K,1,Arroz 1kg,39.09,39.09
TEBV4K,1,Huevos 12pz,82.03,82.03
TEBV4K,3,Audífonos,1513.76,4541.28
TEBV4K,2,Refresco 2L,35.87,71.74
TEBV4K,3,Arroz 1kg,39.87,119.6
TEBV4K,3,Sartén antiadherente,365.71,1097.12
TEDZHM,1,Refresco 2L,34.79,34.79
TEDZHM,3,Audífonos,1486.63,4459.89
TEDZHM,1,Huevos 12pz,77.61,77.61
TEDZHM,1,Pollo 1kg,124.92,124.92
TEDZHM,3,Arroz 1kg,40.66,121.98
TEDZHM,3,Pollo 1kg,118.68,356.05
TEDZHM,1,Pollo 1kg,119.24,119.24
TEDZHM,1,Leche 1L,24.6,24.6
TEDZHM,2,Pollo 1kg,121.18,242.36
TEDZHM,2,Detergente 2kg,89.65,179.29
TGXJJ4,1,Detergente 2kg,94.03,94.03
TGXJJ4,2,Detergente 2kg,91.72,183.45
TGXJJ4,2,Licuadora,809.11,1618.22
TGXJJ4,2,Detergente 2kg,94.46,188.92
TGXJJ4,1,Huevos 12pz,78.63,78.63
TGXJJ4,2,Audífonos,1483.77,2967.53
TGXJJ4,1,Pan Baguette,28.72,28.72
TGXJJ4,1,Pollo 1kg,125.41,125.41
TGXJJ4,2,Detergente 2kg,88.67,177.34
TGXJJ4,1,Sartén antiadherente,349.1,349.1
TGXJJ4,2,Detergente 2kg,89.84,179.68
TJBPZ8,2,Arroz 1kg,38.68,77.36
TJBPZ8,1,Leche 1L,24.98,24.98
TJBPZ8,2,Huevos 12pz,82.68,165.37
TJBPZ8,3,Pollo 1kg,125.15,375.44
TJBPZ8,3,Sartén antiadherente,332.53,997.59
TJBPZ8,1,Leche 1L,26.1,26.1
TJBPZ8,2,Huevos 12pz,78.87,157.75
TJBPZ8,3,Licuadora,826.4,2479.21
TJBPZ8,3,Arroz 1kg,40.66,121.98
TJBPZ8,1,Refresco 2L,35.31,35.31
TJBPZ8,1,Licuadora,820.54,820.54
TJBPZ8,1,Licuadora,831.03,831.03
TJGYNM,1,Pan Baguette,31.41,31.41
TJGYNM,3,Arroz 1kg,41.53,124.59
TJGYNM,1,Licuadora,775.91,775.91
TJGYNM,3,Refresco 2L,35.83,107.49
TJGYNM,2,Sartén antiadherente,361.64,723.27
TJGYNM,1,Detergente 2kg,90.19,90.19
TJGYNM,2,Refresco 2L,35.39,70.78
TJGYNM,3,Sartén antiadherente,340.18,1020.54
TJGYNM,2,Pollo 1kg,122.57,245.13
TJGYNM,3,Licuadora,800.07,2400.22
TLOGBD,3,Huevos 12pz,78.98,236.93
TLOGBD,1,Pan Baguette,30.14,30.14
TLOGBD,3,Pollo 1kg,121.7,365.1
TLOGBD,2,Pollo 1kg,121.16,242.32
TLOGBD,2,Pan Baguette,29.15,58.3
TLOGBD,1,Refresco 2L,36.75,36.75
TLOGBD,2,Leche 1L,23.89,47.79
TLOGBD,2,Arroz 1kg,40.87,81.74
TLOGBD,1,Leche 1L,24.13,24.13
TLOGBD,3,Arroz 1kg,41.32,123.97
TLOGBD,2,Leche 1L,23.98,47.96
TLOGBD,3,Licuadora,826.44,2479.32
TLOGBD,1,Licuadora,790.06,790.06
TLOZ8P,1,Licuadora,805.37,805.37
TLOZ8P,1,Audífonos,1460.91,1460.91
TLOZ8P,2,Detergente 2kg,88.6,177.2
TLOZ8P,3,Huevos 12pz,81.04,243.13
TLOZ8P,2,Pollo 1kg,121.7,243.39
TLOZ8P,3,Licuadora,819.28,2457.83
TLOZ8P,1,Refresco 2L,35.25,35.25
TLOZ8P,3,Huevos 12pz,77.13,231.4
TLOZ8P,2,Refresco 2L,34.71,69.42
TLOZ8P,1,Detergente 2kg,88.01,88.01
TM911W,2,Licuadora,780.69,1561.37
TM911W,3,Refresco 2L,36.01,108.03
TM911W,3,Huevos 12pz,77.44,232.31
TM911W,2,Arroz 1kg,40.26,80.53
TM911W,1,Refresco 2L,35.04,35.04
TM911W,2,Pan Baguette,29.24,58.48
TM911W,1,Sartén antiadherente,335.71,335.71
TM911W,2,Sartén antiadherente,335.61,671.22
TM911W,3,Huevos 12pz,79.32,237.95
TM911W,2,Detergente 2kg,89.24,178.48
TM911W,2,Sartén antiadherente,358.25,716.49
TM911W,3,Leche 1L,25.3,75.89
TM911W,3,Sartén antiadherente,355.58,1066.73
TM911W,3,Detergente 2kg,92.17,276.5
TNT8AX,1,Refresco 2L,33.34,33.34
TNT8AX,2,Sartén antiadherente,362.34,724.67
TNT8AX,3,Pan Baguette,30.33,91.0
TNT8AX,2,Licuadora,829.58,1659.16
TNT8AX,3,Pan Baguette,30.97,92.92
TNT8AX,3,Huevos 12pz,76.01,228.02
TNT8AX,2,Detergente 2kg,85.62,171.24
TNT8AX,2,Arroz 1kg,41.6,83.21
TNT8AX,3,Arroz 1kg,38.91,116.74
TNT8AX,3,Pan Baguette,29.37,88.12
TNT8AX,1,Audífonos,1564.17,1564.17
TNT8AX,1,Detergente 2kg,92.83,92.83
TNT8AX,3,Pan Baguette,29.23,87.7
TNT8AX,3,Leche 1L,24.14,72.41
TPIOXL,2,Pan Baguette,28.64,57.27
TPIOXL,5,Pollo 1kg,118.08,590.41
TPIOXL,5,Huevos 12pz,76.46,382.3
TPIOXL,4,Celular básico,5024.83,20099.32
TPIOXL,5,Sartén antiadherente,335.17,1675.84
TQFQPW,1,Licuadora,803.96,803.96
TQFQPW,1,Arroz 1kg,38.33,38.33
TQFQPW,2,Licuadora,835.41,1670.82
TQFQPW,1,Refresco 2L,35.81,35.81
TQFQPW,1,Pan Baguette,29.6,29.6
TQFQPW,2,Refresco 2L,34.36,68.71
TQFQPW,3,Licuadora,775.51,2326.54
TQFQPW,3,Huevos 12pz,78.54,235.62
TQFQPW,3,Refresco 2L,35.11,105.34
TQFQPW,2,Pan Baguette,29.89,59.78
TQLLFJ,1,Refresco 2L,35.52,35.52
TQLLFJ,3,Pan Baguette,29.87,89.6
TQLLFJ,2,Detergente 2kg,90.59,181.19
TQLLFJ,2,Microondas,1934.9,3869.81
TQLLFJ,1,Leche 1L,26.14,26.14
TQLLFJ,2,Sartén antiadherente,354.54,709.07
TQLLFJ,2,Sartén antiadherente,364.52,729.03
TQLLFJ,3,Huevos 12pz,83.64,250.92
TQLLFJ,3,Detergente 2kg,90.57,271.7
TQLLFJ,2,Detergente 2kg,92.4,184.8
TQN8SO,1,Arroz 1kg,39.83,39.83
TQN8SO,2,Microondas,2086.48,4172.96
TQN8SO,3,Arroz 1kg,39.53,118.58
TQN8SO,2,Arroz 1kg,38.34,76.68
TQN8SO,2,Detergente 2kg,93.58,187.15
TQN8SO,1,Pan Baguette,30.92,30.92
TQN8SO,2,Arroz 1kg,40.89,81.79
TQN8SO,2,Huevos 12pz,76.99,153.99
TQN8SO,2,Huevos 12pz,76.02,152.04
TQN8SO,2,Pan Baguette,28.54,57.07
TRNZFL,2,Microondas,1969.46,3938.91
TRNZFL,3,Huevos 12pz,83.54,250.61
TRNZFL,3,Refresco 2L,34.22,102.66
TRNZFL,1,Pollo 1kg,117.16,117.16
TRNZFL,1,Refresco 2L,35.9,35.9
TRNZFL,1,Refresco 2L,34.24,34.24
TRNZFL,1,Sartén antiadherente,356.62,356.62
TRNZFL,1,Detergente 2kg,90.26,90.26
TRNZFL,1,Huevos 12pz,82.53,82.53
TRNZFL,2,Leche 1L,26.17,52.34
TRNZFL,1,Arroz 1kg,40.61,40.61
TRWU9B,2,Pollo 1kg,123.38,246.76
TRWU9B,3,Refresco 2L,36.29,108.86
TRWU9B,1,Arroz 1kg,38.39,38.39
TRWU9B,1,Detergente 2kg,92.19,92.19
TRWU9B,2,Huevos 12pz,77.14,154.28
TRWU9B,3,Pollo 1kg,123.57,370.71
TRWU9B,2,Leche 1L,25.83,51.66
TRWU9B,3,Pollo 1kg,116.02,348.06
TRWU9B,3,Sartén antiadherente,349.04,1047.12
TRWU9B,2,Audífonos,1550.92,3101.83
TRXEBK,3,Pollo 1kg,117.99,353.96
TRXEBK,3,Leche 1L,24.84,74.51
TRXEBK,3,Licuadora,831.75,2495.24
TRXEBK,1,Audífonos,1473.09,1473.09
TRXEBK,1,Pollo 1kg,114.3,114.3
TRXEBK,2,Pollo 1kg,124.75,249.5
TRXEBK,3,Sartén antiadherente,357.39,1072.17
TRXEBK,1,Detergente 2kg,94.49,94.49
TRXEBK,3,Pollo 1kg,118.03,354.08
TRXEBK,3,Arroz 1kg,38.36,115.08
TVC83L,3,Pan Baguette,30.16,90.48
TVC83L,1,Pan Baguette,28.54,28.54
TVC83L,3,Arroz 1kg,39.98,119.93
TVC83L,2,Microondas,1910.24,3820.49
TVC83L,1,Leche 1L,24.7,24.7
TVC83L,3,Pan Baguette,28.68,86.05
TVC83L,1,Arroz 1kg,39.35,39.35
TVC83L,1,Pan Baguette,29.65,29.65
TVC83L,2,Refresco 2L,34.51,69.01
TVC83L,1,Huevos 12pz,81.63,81.63
TVC83L,1,Detergente 2kg,93.35,93.35
TVC83L,2,Arroz 1kg,40.53,81.05
TVC83L,1,Licuadora,811.85,811.85
TVC83L,3,Detergente 2kg,86.77,260.32
TVC83L,2,Pollo 1kg,118.64,237.29
TWLQ7I,1,Pollo 1kg,117.64,117.64
TWLQ7I,3,Pollo 1kg,121.62,364.86
TWLQ7I,3,Detergente 2kg,92.39,277.18
TWLQ7I,1,Licuadora,808.06,808.06
TWLQ7I,1,Detergente 2kg,92.36,92.36
TWLQ7I,3,Detergente 2kg,90.16,270.47
TWLQ7I,2,Sartén antiadherente,347.62,695.24
TWLQ7I,3,Leche 1L,25.4,76.21
TWLQ7I,2,Audífonos,1565.1,3130.2
TWLQ7I,3,Pan Baguette,28.75,86.25
TWLQ7I,1,Pan Baguette,30.21,30.21
TWLQ7I,1,Detergente 2kg,88.18,88.18
TWLQ7I,2,Arroz 1kg,38.76,77.52
TWLQ7I,3,Refresco 2L,34.94,104.81
TX2VGS,2,Arroz 1kg,40.94,81.88
TX2VGS,3,Pollo 1kg,120.06,360.18
TX2VGS,1,Pan Baguette,29.47,29.47
TX2VGS,2,Pan Baguette,29.14,58.28
TX2VGS,2,Microondas,1937.15,3874.31
TX2VGS,1,Detergente 2kg,91.37,91.37
TX2VGS,1,Arroz 1kg,38.4,38.4
TX2VGS,1,Refresco 2L,36.14,36.14
TX2VGS,3,Leche 1L,24.93,74.8
TX2VGS,3,Leche 1L,25.63,76.88
TX2VGS,3,Leche 1L,26.11,78.32
TX2VGS,3,Refresco 2L,34.38,103.13
TX2VGS,2,Huevos 12pz,81.33,162.66
TY5R8X,1,Refresco 2L,33.69,33.69
TY5R8X,2,Arroz 1kg,38.69,77.39
TY5R8X,2,Pollo 1kg,118.02,236.03
TY5R8X,3,Sartén antiadherente,342.0,1026.01
TY5R8X,1,Refresco 2L,35.76,35.76
TY5R8X,3,Refresco 2L,35.62,106.87
TY5R8X,1,Arroz 1kg,39.55,39.55
TY5R8X,1,Microondas,1964.69,1964.69
TY5R8X,3,Pan Baguette,28.63,85.88
TY5R8X,1,Huevos 12pz,82.14,82.14
TY5R8X,1,Licuadora,768.97,768.97
TY5R8X,2,Huevos 12pz,79.56,159.11
TZIJJ3,3,Detergente 2kg,91.12,273.35
TZIJJ3,3,Refresco 2L,36.65,109.94
TZIJJ3,1,Leche 1L,24.9,24.9
TZIJJ3,1,Leche 1L,24.75,24.75
TZIJJ3,1,Licuadora,827.46,827.46
TZIJJ3,2,Pollo 1kg,116.99,233.98
TZIJJ3,2,Pan Baguette,31.5,62.99
TZIJJ3,1,Refresco 2L,33.76,33.76
TZIJJ3,2,Microondas,1915.76,3831.52
TZIJJ3,2,Leche 1L,25.27,50.53
TZIJJ3,3,Refresco 2L,36.74,110.21
U1WSWD,5,Huevos 12pz,102.71,513.57
U2R0QB,2,Refresco 2L,33.71,67.42
U2R0QB,2,Huevos 12pz,78.33,156.66
U2R0QB,3,Arroz 1kg,40.19,120.58
U2R0QB,1,Pan Baguette,30.97,30.97
U2R0QB,3,Refresco 2L,34.48,103.44
U2R0QB,3,Detergente 2kg,89.46,268.38
U2R0QB,2,Arroz 1kg,39.15,78.31
U2R0QB,2,Huevos 12pz,76.2,152.39
U2R0QB,1,Arroz 1kg,41.1,41.1
U2R0QB,1,Microondas,2052.46,2052.46
U2R0QB,1,Pollo 1kg,122.31,122.31
U2R0QB,3,Refresco 2L,33.5,100.51
U2R0QB,1,Detergente 2kg,90.06,90.06
U2R0QB,2,Audífonos,1478.67,2957.33
U4JA7X,2,Detergente 2kg,90.62,181.25
U4JA7X,1,Pan Baguette,28.69,28.69
U4JA7X,1,Refresco 2L,34.5,34.5
U4JA7X,1,Sartén antiadherente,334.78,334.78
U4JA7X,1,Microondas,2034.7,2034.7
U4JA7X,3,Leche 1L,24.03,72.09
U4JA7X,1,Audífonos,1487.52,1487.52
U4JA7X,1,Audífonos,1562.81,1562.81
U4JA7X,2,Arroz 1kg,39.72,79.44
U4JA7X,3,Huevos 12pz,78.09,234.27
U4QNX2,1,Microondas,2058.03,2058.03
U4QNX2,1,Detergente 2kg,93.28,93.28
U4QNX2,1,Audífonos,1574.47,1574.47
U4QNX2,1,Leche 1L,25.44,25.44
U4QNX2,1,Licuadora,768.74,768.74
U4QNX2,3,Pan Baguette,28.97,86.91
U4QNX2,3,Arroz 1kg,40.34,121.01
U4QNX2,3,Detergente 2kg,91.55,274.64
U4QNX2,3,Huevos 12pz,77.32,231.96
U4QNX2,1,Refresco 2L,33.47,33.47
U4QNX2,3,Sartén antiadherente,366.25,1098.76
U5NYNZ,3,Pollo 1kg,123.68,371.04
U5NYNZ,2,Leche 1L,23.95,47.9
U5NYNZ,2,Huevos 12pz,80.02,160.03
U5NYNZ,2,Refresco 2L,34.66,69.33
U5NYNZ,3,Audífonos,1463.2,4389.59
U5NYNZ,1,Huevos 12pz,82.14,82.14
U5NYNZ,1,Arroz 1kg,39.87,39.87
U5NYNZ,1,Licuadora,774.38,774.38
U5NYNZ,3,Refresco 2L,34.59,103.77
U5NYNZ,1,Huevos 12pz,76.1,76.1
U5YWEG,1,Sartén antiadherente,332.96,332.96
U5YWEG,1,Pan Baguette,31.09,31.09
U5YWEG,3,Leche 1L,24.64,73.91
U5YWEG,1,Refresco 2L,35.15,35.15
U5YWEG,1,Pan Baguette,30.95,30.95
U5YWEG,3,Pan Baguette,30.93,92.78
U5YWEG,1,Pan Baguette,29.94,29.94
U5YWEG,3,Leche 1L,25.98,77.93
U5YWEG,1,Celular básico,5210.3,5210.3
U5YWEG,3,Refresco 2L,33.92,101.75
U5YWEG,2,Leche 1L,24.36,48.72
U742LF,3,Sartén antiadherente,350.83,1052.48
U742LF,1,Huevos 12pz,80.91,80.91
U742LF,3,Detergente 2kg,87.91,263.74
U742LF,1,Audífonos,1534.09,1534.09
U742LF,3,Sartén antiadherente,338.77,1016.32
U742LF,3,Arroz 1kg,39.21,117.63
U742LF,3,Pollo 1kg,116.67,350.01
U742LF,3,Arroz 1kg,38.41,115.22
U742LF,2,Leche 1L,24.13,48.26
U742LF,1,Audífonos,1428.89,1428.89
U9E2M9,2,Huevos 12pz,82.52,165.03
U9E2M9,3,Leche 1L,23.81,71.44
U9E2M9,2,Audífonos,1560.75,3121.51
U9E2M9,1,Sartén antiadherente,351.26,351.26
U9E2M9,3,Pan Baguette,29.76,89.28
U9E2M9,3,Pan Baguette,31.36,94.08
U9E2M9,2,Pollo 1kg,118.71,237.42
U9E2M9,3,Pollo 1kg,125.64,376.91
U9E2M9,2,Huevos 12pz,80.88,161.76
U9E2M9,2,Leche 1L,24.79,49.58
U9E2M9,2,Pan Baguette,31.43,62.86
U9E2M9,1,Leche 1L,24.41,24.41
U9E2M9,2,Leche 1L,25.48,50.97
UD4NS5,1,Detergente 2kg,87.71,87.71
UD4NS5,3,Arroz 1kg,39.03,117.08
UD4NS5,1,Microondas,2077.94,2077.94
UD4NS5,2,Huevos 12pz,81.57,163.14
UD4NS5,1,Refresco 2L,34.27,34.27
UD4NS5,1,Pan Baguette,28.7,28.7
UD4NS5,1,Pan Baguette,29.29,29.29
UD4NS5,3,Licuadora,814.13,2442.4
UD4NS5,1,Pollo 1kg,117.47,117.47
UD4NS5,3,Arroz 1kg,40.69,122.07
UD4NS5,3,Pan Baguette,28.57,85.71
